Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
1109050,"9610728 UNIT 5    NW-6-20-2-53,617 Sq. Feet",,T,"2
 Residential",,84100,190300,0,274400,5 825 IMPERIAL DRIVE S.E.,,,TV,2014
1109060,"9610728 UNIT 6    NW-6-20-2-53,714 Sq. Feet",,T,"2
 Residential",,86600,190300,0,276900,6 825 IMPERIAL DRIVE S.E.,,,TV,2014
1109070,"9610728 UNIT 7    NW-6-20-2-53,671 Sq. Feet",,T,"2
 Residential",,85500,190500,0,276000,7 825 IMPERIAL DRIVE S.E.,,,TV,2014
1109080,"9610728 UNIT 8    NW-6-20-2-53,767 Sq. Feet",,T,"2
 Residential",,88000,196500,0,284500,8 825 IMPERIAL DRIVE S.E.,,,TV,2014
1109090,"9610728 UNIT 9    NW-6-20-2-54,090 Sq. Feet",,T,"2
 Residential",,96500,188000,0,284500,9 825 IMPERIAL DRIVE S.E.,,,TV,2014
1109100,"9610728 UNIT 10    NW-6-20-2-56,577 Sq. Feet",,T,"2
 Residential",,121200,203100,0,324300,10 825 IMPERIAL DRIVE S.E,,,TV,2014
1109110,"9610728 UNIT 11    NW-6-20-2-55,608 Sq. Feet",,T,"2
 Residential",,112500,200900,0,313400,11 825 IMPERIAL DRIVE S.E,,,TV,2014
1109120,"9610728 UNIT 12    NW-6-20-2-54,069 Sq. Feet",,T,"2
 Residential",,96000,189000,0,285000,12 825 IMPERIAL DRIVE S.E,,,TV,2014
1109130,"9610728 UNIT 13    NW-6-20-2-53,800 Sq. Feet",,T,"2
 Residential",,91900,195000,0,286900,13 825 IMPERIAL DRIVE S.E,,,TV,2014
1109140,"9610728 UNIT 14    NW-6-20-2-53,681 Sq. Feet",,T,"2
 Residential",,85800,189500,0,275300,14 825 IMPERIAL DRIVE S.E,,,TV,2014
1109150,"9610728 UNIT 15    NW-6-20-2-53,618 Sq. Feet",,T,"2
 Residential",,84100,175700,0,259800,15 825 IMPERIAL DRIVE S.E,,,TV,2014
1109160,"9610728 UNIT 16    NW-6-20-2-53,423 Sq. Feet",,T,"2
 Residential",,79000,178300,0,257300,16 825 IMPERIAL DRIVE S.E,,,TV,2014
1109170,"9610728 UNIT 17    NW-6-20-2-53,703 Sq. Feet",,T,"2
 Residential",,86400,178400,0,264800,17 825 IMPERIAL DRIVE S.E,,,TV,2014
1109180,"9610728 UNIT 18    NW-6-20-2-54,360 Sq. Feet",,T,"2
 Residential",,103600,196900,0,300500,18 825 IMPERIAL DRIVE S.E,,,TV,2014
1109190,"9610728 UNIT 19    NW-6-20-2-54,187 Sq. Feet",,T,"2
 Residential",,99100,190100,0,289200,19 825 IMPERIAL DRIVE S.E,,,TV,2014
1109200,"9610728 UNIT 20    NW-6-20-2-53,628 Sq. Feet",,T,"2
 Residential",,84400,175000,0,259400,20 825 IMPERIAL DRIVE S.E,,,TV,2014
1109210,"9610728 UNIT 21    NW-6-20-2-53,757 Sq. Feet",,T,"2
 Residential",,87800,197700,0,285500,21 825 IMPERIAL DRIVE S.E,,,TV,2014
1109220,"9610728 UNIT 22    NW-6-20-2-54,177 Sq. Feet",,T,"2
 Residential",,98800,198000,0,296800,22 825 IMPERIAL DRIVE S.E,,,TV,2014
1109230,"9610728 UNIT 23    NW-6-20-2-53,864 Sq. Feet",,T,"2
 Residential",,90600,187500,0,278100,23 825 IMPERIAL DRIVE S.E,,,TV,2014
1109240,"9610728 UNIT 24    NW-6-20-2-53,671 Sq. Feet",,T,"2
 Residential",,85500,190300,0,275800,24 825 IMPERIAL DRIVE S.E,,,TV,2014
1109250,"9610728 UNIT 25    NW-6-20-2-54,123 Sq. Feet",,T,"2
 Residential",,97400,195900,0,293300,25 825 IMPERIAL DRIVE S.E,,,TV,2014
1109260,"9610728 UNIT 26    NW-6-20-2-54,360 Sq. Feet",,T,"2
 Residential",,103600,177000,0,280600,26 825 IMPERIAL DRIVE S.E,,,TV,2014
1109270,"9610728 UNIT 27    NW-6-20-2-59,408 Sq. Feet",,T,"1
Residential Vacant",,1000,0,0,1000,27 825 IMPERIAL DRIVE S.E,,,TV,2014
1109280,9610728 UNIT 28    NW-6-20-2-51.36 Acres,,T,"1
Residential Vacant",,1400,0,0,1400,28 825 IMPERIAL DRIVE S.E,,,TV,2014
1200000,"7611163 C 1    NE-6-20-2-518,450 Sq. Feet",,T,"2
 Residential",,152000,118100,0,270100,300 ROYALITE WAY S.E.,,,TV,2014
1200020,"7611163 C 2    NE-6-20-2-519,500 Sq. Feet",,T,"2
 Residential",,153800,240400,0,394200,308 ROYALITE WAY S.E.,,,TV,2014
1200040,"7611163 C 53    NE-6-20-2-510,200 Sq. Feet",,T,"2
 Residential",,137700,282800,0,420500,416 ROYALITE WAY S.E.,,,TV,2014
1200050,"7611163 C NE    NE-6-20-2-57,950 Sq. Feet",,T,"2
 Residential",,125100,202000,0,327100,412 ROYALITE WAY S.E.,,,TV,2014
1200060,"7611163 C 4    NE-6-20-2-518,750 Sq. Feet",,T,"2
 Residential",,152500,265600,0,418100,424 ROYALITE WAY S.E.,,,TV,2014
1200100,"7611163 D 1    NE-6-20-2-515,750 Sq. Feet",,T,"2
 Residential",,147300,177600,0,324900,301 ROYALITE WAY S.E.,,,TV,2014
1200120,"7611163 D 2    NE-6-20-2-515,150 Sq. Feet",,T,"2
 Residential",,146300,176100,0,322400,309 ROYALITE WAY S.E.,,,TV,2014
1200140,"7611163 D 3    NE-6-20-2-518,450 Sq. Feet",,T,"2
 Residential",,152000,156000,0,308000,317 ROYALITE WAY S.E.,,,TV,2014
1200160,"7611163 D 4    NE-6-20-2-519,350 Sq. Feet",,T,"2
 Residential",,153600,160400,0,314000,417 ROYALITE WAY S.E.,,,TV,2014
1200180,"7611163 D 5    NE-6-20-2-514,400 Sq. Feet",,T,"2
 Residential",,145000,137200,0,282200,425 ROYALITE WAY S.E.,,,TV,2014
1200200,"7611163 D 6    NE-6-20-2-511,250 Sq. Feet",,T,"2
 Residential",,139600,123900,0,263500,433 ROYALITE WAY S.E.,,,TV,2014
1200300,"7611163 E 1    NE-6-20-2-518,150 Sq. Feet",,T,"2
 Residential",,151500,107200,0,258700,520 ROYALITE WAY S.E.,,,TV,2014
1200320,"7611163 E 2    NE-6-20-2-515,600 Sq. Feet",,T,"2
 Residential",,147100,154500,0,301600,528 ROYALITE WAY S.E.,,,TV,2014
1200340,"7611163 E 3    NE-6-20-2-518,300 Sq. Feet",,T,"2
 Residential",,151700,176800,0,328500,536 ROYALITE WAY S.E.,,,TV,2014
1200360,"7611163 E 4    NE-6-20-2-514,700 Sq. Feet   98.2' X 149.7' = 14700 square feet.",,T,"2
 Residential",,145500,213200,0,358700,656 ROYALITE WAY S.E.,,,TV,2014
1200380,"7611163 E 5    NE-6-20-2-515,150 Sq. Feet",,T,"2
 Residential",,146300,158900,0,305200,664 ROYALITE WAY S.E.,,,TV,2014
1200400,"0510576 E 15    NE-6-20-2-511,409 Sq. Feet",,T,"2
 Residential",,139800,475900,0,615700,672 ROYALITE WAY S.E.,,,TV,2014
1200420,"0510576 E 16    NE-6-20-2-511,194 Sq. Feet",,T,"1
Residential Vacant",,136600,0,0,136600,680 ROYALITE WAY S.E.,,,TV,2014
1200440,"7611163 E 8    NE-6-20-2-516,800 Sq. Feet",,T,"2
 Residential",,149100,294500,0,443600,695 ROYALITE WAY S.E.,,,TV,2014
1200460,"7611163 E 9    NE-6-20-2-515,300 Sq. Feet",,T,"2
 Residential",,152000,205000,0,357000,687 ROYALITE WAY S.E.,,,TV,2014
1200480,"7611163 E 10    NE-6-20-2-514,700 Sq. Feet",,T,"2
 Residential",,145500,214000,0,359500,679 ROYALITE WAY S.E.,,,TV,2014
1200500,"7611163 E 11    NE-6-20-2-515,600 Sq. Feet",,T,"2
 Residential",,147100,188800,0,335900,671 ROYALITE WAY S.E.,,,TV,2014
1200520,"7611163 E 12    NE-6-20-2-515,900 Sq. Feet",,T,"2
 Residential",,147600,305700,0,453300,537 ROYALITE WAY S.E.,,,TV,2014
1200540,"7611163 E 13    NE-6-20-2-515,150 Sq. Feet",,T,"2
 Residential",,146300,232800,0,379100,529 ROYALITE WAY S.E.,,,TV,2014
1200560,"7611163 E 14    NE-6-20-2-511,250 Sq. Feet",,T,"2
 Residential",,139600,373500,0,513100,521 ROYALITE WAY S.E.,,,TV,2014
1201010,"9011446  1    NE-6-20-2-528,314 Sq. Feet",,T,"2
 Residential",,117900,91300,0,209200,100 DINGMAN CLOSE S.E.,,,TV,2014
1201020,"9011446  2    NE-6-20-2-537,462 Sq. Feet",,T,"2
 Residential",,160300,342700,0,503000,101 DINGMAN CLOSE S.E.,,,TV,2014
1201030,"9011446  3    NE-6-20-2-511,326 Sq. Feet",,T,"2
 Residential",,98700,52600,0,151300,201 DINGMAN CLOSE S.E.,,,TV,2014
1201040,"9011446  4    NE-6-20-2-535,719 Sq. Feet",,T,"2
 Residential",,126300,107700,0,234000,205 DINGMAN CLOSE S.E.,,,TV,2014
1201050,"9011446  5    NE-6-20-2-533,977 Sq. Feet",,T,"2
 Residential",,124300,236000,0,360300,209 DINGMAN CLOSE S.E.,,,TV,2014
1201060,"9011446  6    NE-6-20-2-525,265 Sq. Feet",,T,"2
 Residential",,114500,273100,0,387600,208 DINGMAN CLOSE S.E.,,,TV,2014
1201070,"9011446  7MR    NE-6-20-2-527,443 Sq. Feet",,E,"10
Municipal Public Lands-Exempt",,116900,0,0,116900,DINGMAN CLOSE SE,,,TV,2014
1201080,"9011446  8ER    NE-6-20-2-513,504 Sq. Feet",,E,"10
Municipal Public Lands-Exempt",,101200,0,0,101200,DINGMAN CLOSE SE,,,TV,2014
1201090,"9011446  9PUL    NE-6-20-2-55,663 Sq. Feet   NORTH WEST OF DINGMAN CLOSE",,T,"4
Industrial Improved",,33400,8300,0,41700,DINGMAN CLOSE SE,,,TV,2014
1201090,"9011446  9PUL    NE-6-20-2-55,663 Sq. Feet   NORTH WEST OF DINGMAN CLOSE",,T,"5
Machinery and Equipment",,0,44100,0,44100,DINGMAN CLOSE SE,,,TV,2014
1202000,7611150 G     NE-6-20-2-526.77 Acres   Wraps around Royalite Way SE,,T,"12
Commercial Recreation",,368300,4700,0,373000,700 IMPERIAL DR. S.E.,,,TV,2014
1202001,8711281 A     NE-6-20-2-54.13 Acres   N. OF E. LOTS Royalite Way Sub.,,T,"12
Commercial Recreation",,124900,0,0,124900,100 ROYALITE WAY SE,,,TV,2014
1202002,0812833 1 2    E -6-20-2-597.37 Acres   SOUTH OF ROAD PLAN 4583EZ,,T,"12
Commercial Recreation",,1312000,0,0,1312000,800 IMPERIAL DRIVE SE,,,TV,2014
1202003,"9511407 10     NE-6-20-2-540,510 Sq. Feet   West of Royalite & North of Road .93 Ac.",,T,"12
Commercial Recreation",,134200,0,0,134200,650 IMPERIAL DRIVE SE,,,TV,2014
1202004,9511407 11ER     NE-6-20-2-58.06 Acres,,E,"10
Municipal Public Lands-Exempt",,93900,0,0,93900,EAST OF RIVER BANK,,,TV,2014
1202005,"9511407 12MR     NE-6-20-2-539,640 Sq. Feet",,E,"10
Municipal Public Lands-Exempt",,53300,0,0,53300,EAST OF RIVER BANK,,,TV,2014
1202006,8711281 B     NE-6-20-2-52.05 Acres,,T,"12
Commercial Recreation",,108200,0,0,108200,100 Royalite Way SE,,,TV,2014
1300010,1351JK 1     SE-1-20-3-510.57 Acres,,T,"2
 Residential",,112600,169400,0,282000,1205 OKALTA RD. S.W.,,,TV,2014
1300010,1351JK 1     SE-1-20-3-510.57 Acres,,E,"11
Institutional",,450600,664700,0,1115300,1205 OKALTA RD. S.W.,,,TV,2014
1300100,7022ED  Y    SW-1-20-3-54.60 Acres,,T,"2
 Residential",,325500,85200,0,410700,1110 OKALTA RD. S.W.,,,TV,2014
1400100,"9610504  1MR    SE-1-20-3-531,842 Sq. Feet",,E,"10
Municipal Public Lands-Exempt",,122800,0,0,122800,110 Cuffling Flat Close S.W.,,,TV,2014
1400200,9610504  2    SE-1-20-3-51.53 Acres,,T,"2
 Residential",,158500,221500,0,380000,140 Cuffling Flat Close S.W.,,,TV,2014
1400225,"0914432 1 1    SE-1-20-3-529,055 Sq. Feet   WILLFORD SUBDIVISION",,T,"1
Residential Vacant",,68000,0,0,68000,140 CUFFLING FLAT CLOSE SW,,,TV,2014
1400300,9610504  3    SE-1-20-3-51.36 Acres,,T,"2
 Residential",,120700,93100,0,213800,150 Cuffling Flat Close S.W.,,,TV,2014
1400400,9610504  4    SE-1-20-3-51.56 Acres,,T,"2
 Residential",,159800,70100,0,229900,160 CUFFING FLAT CLOSE S.W.,,,TV,2014
1400500,9610504  5    SE-1-20-3-51.50 Acres,,T,"2
 Residential",,157100,296800,0,453900,170 Cuffling Flat Close S.W.,,,TV,2014
1400600,9610504  6ER    SE-1-20-3-52.00 Acres,,E,"10
Municipal Public Lands-Exempt",,179500,0,0,179500,16 AVE. S.W.,,,TV,2014
1401000,0111322 A 2    SE-1-20-3-53.91 Acres,,T,"2
 Residential",,238500,220500,0,459000,190 16 AVE. S.W.,,,TV,2014
1401010,0111322 A 1    SE-1-20-3-51.75 Acres,,T,"2
 Residential",,168300,324000,0,492300,180 16 AVE. S.W.,,,TV,2014
1401030,0111322 A 3ER    SE-1-20-3-51.28 Acres,,E,"10
Municipal Public Lands-Exempt",,117800,0,0,117800,112 16 AVE. S.W.,,,TV,2014
1402000,5284FV B     SE-1-20-3-59.80 Acres,,T,"2
 Residential",,246700,116700,0,363400,200 16 AVE. S.W.,,,TV,2014
1402000,5284FV B     SE-1-20-3-59.80 Acres,,T,"7
Farmland",,1200,0,0,1200,200 16 AVE. S.W.,,,TV,2014
1403000,5284FV C     SE-1-20-3-52.34 Acres,,T,"2
 Residential",,214200,265300,0,479500,240 16 AVE. S.W.,,,TV,2014
1404000,SE-1-20-3-5                  29.50 Acres,,T,"2
 Residential",,269200,195800,0,465000,370 16 AVE. S.W.,,,TV,2014
1404000,SE-1-20-3-5                  29.50 Acres,,T,"7
Farmland",,3500,0,0,3500,370 16 AVE. S.W.,,,TV,2014
1405000,SE-1-20-3-5                  46.40 Acres,,E,"10
Municipal Public Lands-Exempt",,1969900,12800,0,1982700,835 OKALTA RD. S.W.,,,TV,2014
1405500,PT-1-20-3-5                  1.51 Acres,,T,"2
 Residential",,157600,298800,0,456400,850 OKALTA RD. S.W.,,,TV,2014
1406000,8910825 2 1                 8.33 Acres,,T,"2
 Residential",,324000,263700,0,587700,1155 OKALTA RD. S.W.,,,TV,2014
1406010,"9611013 2 1    SE-1-20-2-532,670 Sq. Feet",,T,"2
 Residential",,148400,337000,0,485400,1075 OKALTA ROAD S.W.,,,TV,2014
1406020,"9611013 2 2    SE-1-20-2-542,689 Sq. Feet",,T,"2
 Residential",,160800,270800,0,431600,1035 OKALTA ROAD S.W.,,,TV,2014
1406030,9611013 2 3    SE-1-20-2-51.30 Acres,,T,"2
 Residential",,185200,450300,0,635500,1105 TURNER GATE S.W.,,,TV,2014
1406040,9611013 2 4    SE-1-20-2-51.09 Acres,,T,"2
 Residential",,173500,489800,0,663300,1109 TURNER GATE S.W.,,,TV,2014
1406050,"9611013 2 5    SE-1-20-2-540,946 Sq. Feet",,T,"2
 Residential",,165200,332700,0,497900,1113 TURNER GATE S.W.,,,TV,2014
1406060,"9611013 2 6    SE-1-20-2-540,946 Sq. Feet",,T,"2
 Residential",,158600,325500,0,484100,340 TURNER DRIVE S.W.,,,TV,2014
1406070,9611013 2 7    SE-1-20-2-51.16 Acres,,T,"2
 Residential",,184500,306600,0,491100,355 TURNER DRIVE S.W.,,,TV,2014
1406080,9611013 2 8    SE-1-20-2-51.00 Acres,,T,"2
 Residential",,175200,280700,0,455900,345 TURNER DRIVE S.W.,,,TV,2014
1406090,"9611013 2 9MR    SE-1-20-2-521,780 Sq. Feet   Municipal Reserve Lot",,E,"10
Municipal Public Lands-Exempt",,146100,0,0,146100,335 TURNER DRIVE S.W.,,,TV,2014
1407000,9310679 2 2                 2.03 Acres,,T,"2
 Residential",,180900,259600,0,440500,1000 OAKALTA ROAD NW,,,TV,2014
1407250,9312616 2 2                 1.45 Acres,,T,"2
 Residential",,154900,237200,0,392100,1040 OKALTA ROAD S.W.,,,TV,2014
1407500,9312616 2 1    SE-1-20-3-51.48 Acres,,T,"2
 Residential",,171900,240900,0,412800,1080 OKALTA RD. S.W.,,,TV,2014
1408000,9111448 1                    8.16 Acres,,T,"2
 Residential",,224300,268000,0,492300,1100 OKALTA RD. S.W.,,,TV,2014
1408000,9111448 1                    8.16 Acres,,T,"7
Farmland",,700,0,0,700,1100 OKALTA RD. S.W.,,,TV,2014
1409000,9112618 3                    3.85 Acres,,T,"2
 Residential",,224300,265600,0,489900,1200 OKALTA RD. S.W.,,,TV,2014
1409000,9112618 3                    3.85 Acres,,T,"7
Farmland",,100,0,0,100,1200 OKALTA RD. S.W.,,,TV,2014
1500010,"7610939 H 1                 11,090 Sq. Feet",,T,"2
 Residential",,96300,128000,0,224300,1450 DECALTA DR. S.E.,,,TV,2014
1500020,"7610939 H 2                 7,240 Sq. Feet",,T,"2
 Residential",,86000,87900,0,173900,1454 DECALTA DR. S.E.,,,TV,2014
1500030,"7610939 H 3                 7,150 Sq. Feet",,T,"2
 Residential",,85700,142100,0,227800,1502 DECALTA DR. S.E.,,,TV,2014
1500040,"7610939 H 4    SW-6-20-2-57,150 Sq. Feet",,T,"2
 Residential",,85700,221800,0,307500,1504 DECALTA DR. S.E.,,,TV,2014
1500050,"7610939 H 5                 7,150 Sq. Feet",,T,"2
 Residential",,85700,144100,0,229800,1506 DECALTA DR. S.E.,,,TV,2014
1500060,"7610939 H 6                 7,150 Sq. Feet",,T,"2
 Residential",,85700,161900,0,247600,1510 DECALTA DR. S.E.,,,TV,2014
1500070,"8311884 H 7A              7,080 Sq. Feet",,T,"2
 Residential",,85500,247400,0,332900,1514 DECALTA DR. S.E.,,,TV,2014
1500080,"8311884 H 7B               7,170 Sq. Feet",,T,"2
 Residential",,85800,227800,0,313600,1518 DECALTA DR. S.E.,,,TV,2014
1500090,"8311884 H 7C              7,150 Sq. Feet   50' X 143' Lot",,T,"2
 Residential",,85700,232100,0,317800,1520 DECALTA DR. S.W.,,,TV,2014
1500100,"7610939 H 8                 7,200 Sq. Feet   50' X 144' = 7200",,T,"2
 Residential",,85900,139300,0,225200,1526 DECALTA DR. S.E.,,,TV,2014
1500110,"7610939 H 9    SW-6-20-2-57,200 Sq. Feet",,T,"2
 Residential",,85900,151600,0,237500,1604 DECALTA DR. S.E.,,,TV,2014
1500120,"7610939 H 10               7,200 Sq. Feet",,T,"2
 Residential",,85900,146800,0,232700,1608 DECALTA ROAD SE,,,TV,2014
1500130,"7610939 H 11               7,060 Sq. Feet",,T,"2
 Residential",,85400,149700,0,235100,1612 DECALTA ROAD S.E.,,,TV,2014
1500140,"7610939 H 12               7,060 Sq. Feet",,T,"2
 Residential",,85400,139700,0,225100,1616 DECALTA DR. S.E.,,,TV,2014
1500150,"7610939 H 13               7,340 Sq. Feet",,T,"2
 Residential",,86300,115200,0,201500,1620 DECALTA DR. S.E.,,,TV,2014
1500160,"7610939 H 14               9,280 Sq. Feet",,T,"2
 Residential",,92700,122400,0,215100,1624 DECALTA DR. S.E.,,,TV,2014
1500170,"7610939 H 15               8,760 Sq. Feet",,T,"2
 Residential",,91000,140400,0,231400,1629 SOUTHWOOD RD. S.E.,,,TV,2014
1500180,"7610939 H 16               7,640 Sq. Feet",,T,"2
 Residential",,87300,114600,0,201900,1625 SOUTHWOOD RD. S.E.,,,TV,2014
1500190,"7610939 H 17               7,350 Sq. Feet",,T,"2
 Residential",,86400,153100,0,239500,1621 SOUTHWOOD RD. S.E.,,,TV,2014
1500200,"7610939 H 18               7,350 Sq. Feet",,T,"2
 Residential",,86400,148700,0,235100,1617 SOUTHWOOD RD. S.E.,,,TV,2014
1500210,"7610939 H 19    SW-6-20-2-57,640 Sq. Feet",,T,"2
 Residential",,87300,156400,0,243700,1613 SOUTHWOOD RD. S.E.,,,TV,2014
1500215,"9310228 H 26    SW-6-20-2-57,138 Sq. Feet",,T,"2
 Residential",,85700,141500,0,227200,1607 SOUTHWOOD RD. S.E.,,,TV,2014
1500220,"9310228 H 27    SW-6-20-2-57,166 Sq. Feet",,T,"2
 Residential",,85800,145900,0,231700,1605 SOUTHWOOD RD. S.E.,,,TV,2014
1500240,"7610939 H 21               7,250 Sq. Feet",,T,"2
 Residential",,86000,96600,0,182600,1519 SOUTHWOOD RD. S.E.,,,TV,2014
1500250,"7610939 H 22               7,550 Sq. Feet",,T,"2
 Residential",,87000,107400,0,194400,1515 SOUTHWOOD RD. S.E.,,,TV,2014
1500260,"7610939 H 23               7,750 Sq. Feet",,T,"2
 Residential",,87700,205800,0,293500,1511 SOUTHWOOD RD. S.E.,,,TV,2014
1500270,"7610939 H 24               7,950 Sq. Feet",,T,"2
 Residential",,88300,100500,0,188800,1507 SOUTHWOOD RD. S.E.,,,TV,2014
1500280,"7610939 H 25               10,230 Sq. Feet",,T,"2
 Residential",,102100,69800,0,171900,1503 SOUTHWOOD RD. S.E.,,,TV,2014
1500310,"0011986  1    SW-6-20-2-55,589 Sq. Feet",,T,"2
 Residential",,81400,226400,0,307800,101 BAILEY RIDGE PLACE S.,,,TV,2014
1500320,"0011986  2    SW-6-20-2-56,028 Sq. Feet",,T,"2
 Residential",,86100,248200,0,334300,103 BAILEY RIDGE PLACE S.,,,TV,2014
1500330,"0011986  3    SW-6-20-2-56,028 Sq. Feet",,T,"2
 Residential",,86100,237400,0,323500,105 BAILEY RIDGE PLACE S.,,,TV,2014
1500340,"0011986  4    SW-6-20-2-56,028 Sq. Feet",,T,"2
 Residential",,86100,251400,0,337500,107 BAILEY RIDGE PLACE S.,,,TV,2014
1500350,"0011986  5    SW-6-20-2-56,028 Sq. Feet",,T,"2
 Residential",,86100,222600,0,308700,109 BAILEY RIDGE PLACE S.,,,TV,2014
1500360,"0011986  6    SW-6-20-2-56,028 Sq. Feet",,T,"2
 Residential",,86100,239000,0,325100,111 BAILEY RIDGE PLACE S.,,,TV,2014
1500370,"0011986  7    SW-6-20-2-56,028 Sq. Feet",,T,"2
 Residential",,86100,224100,0,310200,113 BAILEY RIDGE PLACE S.,,,TV,2014
1500380,"0011986  8    SW-6-20-2-56,028 Sq. Feet",,T,"2
 Residential",,86100,223200,0,309300,115 BAILEY RIDGE PLACE S.,,,TV,2014
1500390,"0011986  9    SW-6-20-2-56,028 Sq. Feet",,T,"2
 Residential",,86100,272100,0,358200,117 BAILEY RIDGE PLACE S.,,,TV,2014
1500400,"0011986  10    SW-6-20-2-56,025 Sq. Feet",,T,"2
 Residential",,86000,259500,0,345500,119 BAILEY RIDGE PLACE S.,,,TV,2014
1500410,"0011986  11    SW-6-20-2-57,543 Sq. Feet",,T,"2
 Residential",,91300,264100,0,355400,121 BAILEY RIDGE PLACE S.,,,TV,2014
1500420,"0011986  12    SW-6-20-2-59,207 Sq. Feet",,T,"2
 Residential",,106700,278400,0,385100,123 BAILEY RIDGE PLACE S.,,,TV,2014
1500430,"0011986  13    SW-6-20-2-57,629 Sq. Feet",,T,"2
 Residential",,100700,257800,0,358500,125 BAILEY RIDGE PLACE S.,,,TV,2014
1500440,"0011986  14    SW-6-20-2-56,410 Sq. Feet",,T,"2
 Residential",,96100,233800,0,329900,116 BAILEY RIDGE PLACE S.,,,TV,2014
1500450,"0011986  15    SW-6-20-2-56,607 Sq. Feet",,T,"2
 Residential",,96900,247900,0,344800,114 BAILEY RIDGE PLACE S.,,,TV,2014
1500460,"0011986  16    SW-6-20-2-56,886 Sq. Feet",,T,"2
 Residential",,97900,231400,0,329300,112 BAILEY RIDGE PLACE S.,,,TV,2014
1500470,"0011986  17    SW-6-20-2-56,884 Sq. Feet",,T,"2
 Residential",,97900,245300,0,343200,118 BAILEY RIDGE CL. S.,,,TV,2014
1500480,"0011986  18    SW-6-20-2-56,586 Sq. Feet",,T,"2
 Residential",,96800,240100,0,336900,116 BAILEY RIDGE CLOSE S.,,,TV,2014
1500490,"0011986  19    SW-6-20-2-56,351 Sq. Feet",,T,"2
 Residential",,95900,279700,0,375600,114 BAILEY RIDGE CLOSE S.,,,TV,2014
1500500,"0011986  20    SW-6-20-2-57,965 Sq. Feet",,T,"2
 Residential",,102000,254200,0,356200,112 BAILEY RIDGE CLOSE S.,,,TV,2014
1500510,"0011986  21    SW-6-20-2-56,570 Sq. Feet",,T,"2
 Residential",,96700,218100,0,314800,110 BAILEY RIDGE CLOSE S.,,,TV,2014
1500520,"0011986  22    SW-6-20-2-57,965 Sq. Feet",,T,"2
 Residential",,97400,306400,0,403800,108 BAILEY RIDGE CLOSE S.,,,TV,2014
1500530,"0011986  23    SW-6-20-2-56,637 Sq. Feet",,T,"2
 Residential",,88200,244400,0,332600,106 BAILEY RIDGE CLOSE S.,,,TV,2014
1500540,"0011986  24    SW-6-20-2-56,324 Sq. Feet",,T,"2
 Residential",,87100,223700,0,310800,104 BAILEY RIDGE CLOSE S.,,,TV,2014
1500550,"0011986  25    SW-6-20-2-56,727 Sq. Feet",,T,"2
 Residential",,88500,243300,0,331800,102 BAILEY RIDGE PLACE S.,,,TV,2014
1500560,0011979 1ER     SW-6-20-2-56.94 Acres,,E,"10
Municipal Public Lands-Exempt",,199100,0,0,199100,118 BAILEY RIDGE PLACE S.,,,TV,2014
1500570,"0011979 5PUL     SW-6-20-2-52,691 Sq. Feet",,E,"10
Municipal Public Lands-Exempt",,31800,0,0,31800,1512 SOUTHWOOD ROAD SOUTH,,,TV,2014
1500580,"0011979 4MR     SW-6-20-2-59,418 Sq. Feet",,E,"10
Municipal Public Lands-Exempt",,83100,0,0,83100,1516 SOUTHWOOD ROAD SOUTH,,,TV,2014
1500590,0011979 3MR     SW-6-20-2-57.17 Acres,,E,"10
Municipal Public Lands-Exempt",,201600,0,0,201600,910 DECALTA ROAD SOUTH EA,,,TV,2014
1501000,"8011291 2 W1              30,928 Sq. Feet",,T,"2
 Residential",,120900,207700,0,328600,103 CALKINS PLACE S.E.,,,TV,2014
1501005,8011291 2 E1               1.00 Acres,,T,"2
 Residential",,148700,150900,0,299600,107 CALKINS PLACE S.E.,,,TV,2014
1501010,8011291 2 2                 1.81 Acres,,T,"2
 Residential",,125800,122700,0,248500,626 CALKINS PLACE S.E.,,,TV,2014
1501015,"9511646 2 9    NW-6-20-2-523,868 Sq. Feet",,T,"2
 Residential",,112900,263800,0,376700,708 CAULKINS PLACE S.E,,,TV,2014
1501020,"9511646 2 8    NW-6-20-2-523,868 Sq. Feet   102' x 234'",,T,"2
 Residential",,112900,69300,0,182200,702 CALKINS PLACE S.E.,,,TV,2014
1501030,8011291 2 4    NW-6-20-2-51.15 Acres,,T,"2
 Residential",,163500,102800,0,266300,802 CALKINS PLACE S.E.,,,TV,2014
1501040,8011291 2 5    W -6-20-2-51.05 Acres   Poverty Flats,,T,"2
 Residential",,161000,183200,0,344200,822 CALKINS PLACE S.E.,,,TV,2014
1501050,"8011291 2 6                 33,454 Sq. Feet",,T,"2
 Residential",,123700,107900,0,231600,844 CALKINS PLACE S.E.,,,TV,2014
1501060,"8910678 2 19               18,295 Sq. Feet",,T,"2
 Residential",,106600,159900,0,266500,906 CALKINS PLACE S.E.,,,TV,2014
1501065,"8910678 2 20               29,185 Sq. Feet",,T,"2
 Residential",,124800,241500,0,366300,1010 CALKINS PLACE,,,TV,2014
1501070,8011291 1 8                 1.04 Acres,,T,"2
 Residential",,209000,140100,0,349100,1065 CALKINS PLACE S.E.,,,TV,2014
